X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11
1.0,"(0.933, 1.049]",2.0,"(0.0896, 0.164]",0.0,2.0,"(0.291, 0.372]",1.0,"(1.266, 1.483]","(0.919, 1.195]","(-0.229, -0.158]","(-1.049, -0.923]"
0.0,"(-1.035, -0.937]",0.0,"(0.164, 0.247]",1.0,0.0,"(0.869, 0.993]",0.0,"(-0.935, -0.812]","(-0.76, -0.68]","(-0.229, -0.158]","(-0.442, -0.378]"
0.0,"(-0.322, -0.215]",1.0,"(-1.867, -1.551]",1.0,0.0,"(1.542, 1.891]",1.0,"(-1.063, -0.935]","(-1.425, -1.294]","(-1.174, -1.086]","(0.243, 0.35]"
1.0,"(-0.838, -0.738]",2.0,"(-0.987, -0.841]",1.0,2.0,"(1.542, 1.891]",0.0,"(-1.462, -1.244]","(-1.174, -1.08]","(0.111, 0.218]","(0.35, 0.437]"
0.0,"(-2.827, -1.828]",1.0,"(0.842, 0.974]",0.0,0.0,"(-0.0488, 0.0382]",1.0,"(1.266, 1.483]","(0.334, 0.478]","(1.795, 2.452]","(0.0732, 0.149]"
0.0,"(-1.602, -1.428]",0.0,"(1.299, 1.52]",0.0,2.0,"(-1.464, -1.263]",0.0,"(-0.503, -0.408]","(0.919, 1.195]","(1.41, 1.795]","(-0.659, -0.585]"
1.0,"(1.049, 1.183]",0.0,"(0.0057, 0.0896]",0.0,1.0,"(1.314, 1.542]",1.0,"(-0.238, -0.167]","(0.0804, 0.211]","(0.00562, 0.111]","(-0.923, -0.827]"
1.0,"(0.524, 0.627]",0.0,"(-1.146, -0.987]",1.0,2.0,"(0.993, 1.146]",2.0,"(0.255, 0.351]","(-1.002, -0.914]","(-0.717, -0.656]","(-0.827, -0.746]"
1.0,"(1.049, 1.183]",1.0,"(-1.318, -1.146]",1.0,1.0,"(1.891, 5.22]",0.0,"(0.956, 1.08]","(-0.258, -0.147]","(0.218, 0.325]","(-0.442, -0.378]"
0.0,"(0.735, 0.833]",1.0,"(0.334, 0.424]",0.0,1.0,"(-0.375, -0.291]",1.0,"(1.8, 3.128]","(-1.425, -1.294]","(-0.453, -0.384]","(0.94, 1.134]"
1.0,"(-1.285, -1.155]",2.0,"(0.974, 1.12]",1.0,2.0,"(-0.375, -0.291]",1.0,"(0.517, 0.612]","(-1.294, -1.174]","(0.699, 0.891]","(0.35, 0.437]"
0.0,"(-1.828, -1.602]",1.0,"(-0.0736, 0.0057]",0.0,0.0,"(0.0382, 0.127]",0.0,"(1.266, 1.483]","(-1.876, -1.718]","(1.121, 1.41]","(0.0732, 0.149]"
1.0,"(1.049, 1.183]",0.0,"(1.52, 1.838]",1.0,2.0,"(-1.844, -1.464]",2.0,"(-0.0885, -0.0167]","(-0.147, -0.0201]","(1.41, 1.795]","(-1.192, -1.049]"
1.0,"(-0.093, 0.016]",0.0,"(0.974, 1.12]",0.0,2.0,"(-0.0488, 0.0382]",2.0,"(-1.462, -1.244]","(1.195, 1.529]","(-0.0769, 0.00562]","(-0.0933, -0.0117]"
1.0,"(0.435, 0.524]",1.0,"(-0.42, -0.328]",1.0,2.0,"(-4.207000000000001, -1.844]",0.0,"(0.0636, 0.156]","(-0.147, -0.0201]","(-1.012, -0.932]","(0.35, 0.437]"
1.0,"(0.524, 0.627]",1.0,"(-0.238, -0.156]",1.0,2.0,"(-0.206, -0.129]",0.0,"(0.43, 0.517]","(-0.359, -0.258]","(0.111, 0.218]","(-0.659, -0.585]"
1.0,"(-0.093, 0.016]",2.0,"(1.838, 3.406]",1.0,2.0,"(0.869, 0.993]",1.0,"(-0.812, -0.702]","(-0.258, -0.147]","(-0.932, -0.864]","(0.0732, 0.149]"
1.0,"(-0.215, -0.093]",1.0,"(1.12, 1.299]",1.0,2.0,"(-1.464, -1.263]",2.0,"(-1.063, -0.935]","(-1.08, -1.002]","(0.325, 0.435]","(-0.0933, -0.0117]"
1.0,"(-0.215, -0.093]",1.0,"(-0.238, -0.156]",1.0,2.0,"(-0.291, -0.206]",0.0,"(-0.238, -0.167]","(-0.76, -0.68]","(-0.932, -0.864]","(0.437, 0.528]"
1.0,"(-0.838, -0.738]",2.0,"(0.842, 0.974]",1.0,2.0,"(-0.49, -0.375]",2.0,"(-0.935, -0.812]","(-0.534, -0.453]","(0.565, 0.699]","(0.528, 0.657]"
0.0,"(-0.322, -0.215]",2.0,"(-1.318, -1.146]",1.0,1.0,"(0.205, 0.291]",2.0,"(-0.167, -0.0885]","(-1.561, -1.425]","(-0.158, -0.0769]","(-0.3, -0.232]"
1.0,"(0.328, 0.435]",0.0,"(1.299, 1.52]",0.0,2.0,"(-0.817, -0.694]",2.0,"(0.612, 0.71]","(-0.605, -0.534]","(-0.932, -0.864]","(0.35, 0.437]"
1.0,"(0.933, 1.049]",1.0,"(0.724, 0.842]",1.0,2.0,"(1.146, 1.314]",1.0,"(0.517, 0.612]","(-0.605, -0.534]","(0.325, 0.435]","(-1.049, -0.923]"
0.0,"(-0.937, -0.838]",1.0,"(-0.73, -0.612]",1.0,1.0,"(-4.207000000000001, -1.844]",1.0,"(0.819, 0.956]","(-1.876, -1.718]","(-0.384, -0.308]","(0.657, 0.79]"
0.0,"(-0.738, -0.635]",1.0,"(-0.42, -0.328]",0.0,1.0,"(-0.929, -0.817]",1.0,"(-0.408, -0.328]","(-2.042, -1.876]","(-0.717, -0.656]","(-0.746, -0.659]"
0.0,"(-0.738, -0.635]",2.0,"(-0.238, -0.156]",0.0,2.0,"(-0.929, -0.817]",2.0,"(-1.807, -1.462]","(-1.876, -1.718]","(0.325, 0.435]","(1.134, 1.448]"
1.0,"(1.183, 1.338]",0.0,"(-0.156, -0.0736]",1.0,2.0,"(-0.49, -0.375]",1.0,"(0.43, 0.517]","(2.116, 5.172]","(0.435, 0.565]","(-1.049, -0.923]"
0.0,"(-0.635, -0.536]",1.0,"(-0.506, -0.42]",1.0,1.0,"(-0.375, -0.291]",1.0,"(0.156, 0.255]","(-2.335, -2.042]","(-0.0769, 0.00562]","(-0.746, -0.659]"
1.0,"(0.435, 0.524]",2.0,"(0.424, 0.515]",0.0,0.0,"(0.767, 0.869]",2.0,"(0.156, 0.255]","(-0.147, -0.0201]","(-0.932, -0.864]","(0.528, 0.657]"
0.0,"(1.338, 1.565]",0.0,"(-0.73, -0.612]",0.0,0.0,"(-1.464, -1.263]",2.0,"(0.517, 0.612]","(2.116, 5.172]","(0.325, 0.435]","(-4.031000000000001, -1.966]"
0.0,"(0.222, 0.328]",1.0,"(0.515, 0.623]",1.0,0.0,"(-1.844, -1.464]",1.0,"(1.8, 3.128]","(-1.174, -1.08]","(-0.384, -0.308]","(-1.192, -1.049]"
1.0,"(1.338, 1.565]",0.0,"(0.424, 0.515]",0.0,2.0,"(-0.929, -0.817]",2.0,"(-0.167, -0.0885]","(0.919, 1.195]","(0.325, 0.435]","(-1.966, -1.597]"
0.0,"(-1.155, -1.035]",0.0,"(0.424, 0.515]",1.0,0.0,"(-1.844, -1.464]",1.0,"(-1.244, -1.063]","(-1.561, -1.425]","(0.218, 0.325]","(0.35, 0.437]"
1.0,"(-1.035, -0.937]",2.0,"(0.247, 0.334]",1.0,2.0,"(1.542, 1.891]",0.0,"(0.0636, 0.156]","(1.529, 2.116]","(-0.453, -0.384]","(0.528, 0.657]"
0.0,"(-0.453, -0.322]",1.0,"(-1.867, -1.551]",0.0,0.0,"(0.372, 0.46]",0.0,"(-0.607, -0.503]","(-0.605, -0.534]","(-1.5619999999999998, -1.275]","(-0.923, -0.827]"
1.0,"(-0.635, -0.536]",2.0,"(1.12, 1.299]",1.0,1.0,"(0.46, 0.554]",1.0,"(-1.462, -1.244]","(0.671, 0.919]","(-0.384, -0.308]","(0.437, 0.528]"
0.0,"(0.627, 0.735]",0.0,"(-0.841, -0.73]",1.0,1.0,"(-0.375, -0.291]",2.0,"(0.71, 0.819]","(-0.76, -0.68]","(-0.656, -0.588]","(-1.363, -1.192]"
0.0,"(-1.285, -1.155]",1.0,"(0.974, 1.12]",1.0,0.0,"(-0.694, -0.581]",2.0,"(-0.238, -0.167]","(-1.425, -1.294]","(0.00562, 0.111]","(-0.0117, 0.0732]"
1.0,"(-1.428, -1.285]",2.0,"(0.0896, 0.164]",0.0,2.0,"(-0.817, -0.694]",0.0,"(-1.807, -1.462]","(-0.453, -0.359]","(0.565, 0.699]","(0.79, 0.94]"
0.0,"(-0.937, -0.838]",2.0,"(-0.328, -0.238]",0.0,1.0,"(-0.929, -0.817]",1.0,"(0.0636, 0.156]","(-0.68, -0.605]","(0.00562, 0.111]","(-0.3, -0.232]"
0.0,"(-2.827, -1.828]",0.0,"(0.724, 0.842]",1.0,2.0,"(-0.581, -0.49]",0.0,"(-1.244, -1.063]","(-0.605, -0.534]","(1.795, 2.452]","(1.134, 1.448]"
0.0,"(0.627, 0.735]",0.0,"(-0.841, -0.73]",0.0,1.0,"(-0.929, -0.817]",2.0,"(0.517, 0.612]","(-0.68, -0.605]","(-0.453, -0.384]","(-1.363, -1.192]"
0.0,"(-0.635, -0.536]",2.0,"(-1.318, -1.146]",1.0,0.0,"(-1.093, -0.929]",0.0,"(-1.063, -0.935]","(-0.453, -0.359]","(0.435, 0.565]","(-0.585, -0.518]"
0.0,"(-1.828, -1.602]",0.0,"(-0.612, -0.506]",1.0,0.0,"(0.372, 0.46]",1.0,"(-0.607, -0.503]","(-1.294, -1.174]","(1.795, 2.452]","(-0.17, -0.0933]"
0.0,"(0.016, 0.119]",2.0,"(-0.156, -0.0736]",0.0,2.0,"(-4.207000000000001, -1.844]",2.0,"(0.71, 0.819]","(0.919, 1.195]","(-1.275, -1.174]","(0.243, 0.35]"
1.0,"(1.183, 1.338]",2.0,"(-0.0736, 0.0057]",1.0,0.0,"(1.891, 5.22]",2.0,"(1.483, 1.8]","(0.671, 0.919]","(-0.229, -0.158]","(-0.746, -0.659]"
1.0,"(0.735, 0.833]",1.0,"(0.0896, 0.164]",1.0,2.0,"(-1.093, -0.929]",2.0,"(0.156, 0.255]","(-1.08, -1.002]","(-0.588, -0.523]","(-0.232, -0.17]"
0.0,"(-0.937, -0.838]",2.0,"(-0.987, -0.841]",1.0,0.0,"(-4.207000000000001, -1.844]",1.0,"(1.483, 1.8]","(-1.174, -1.08]","(0.218, 0.325]","(-0.378, -0.3]"
0.0,"(-0.937, -0.838]",2.0,"(-0.841, -0.73]",0.0,1.0,"(-4.207000000000001, -1.844]",1.0,"(-1.462, -1.244]","(-0.0201, 0.0804]","(-0.717, -0.656]","(-0.3, -0.232]"
0.0,"(-1.155, -1.035]",0.0,"(0.974, 1.12]",0.0,1.0,"(-4.207000000000001, -1.844]",2.0,"(-1.462, -1.244]","(-1.174, -1.08]","(0.699, 0.891]","(-0.378, -0.3]"
1.0,"(0.435, 0.524]",0.0,"(0.334, 0.424]",1.0,1.0,"(-1.093, -0.929]",1.0,"(-0.0885, -0.0167]","(-0.0201, 0.0804]","(-0.588, -0.523]","(0.149, 0.243]"
0.0,"(-0.093, 0.016]",2.0,"(-0.156, -0.0736]",0.0,0.0,"(-0.206, -0.129]",2.0,"(1.08, 1.266]","(-2.042, -1.876]","(-1.5619999999999998, -1.275]","(-1.192, -1.049]"
1.0,"(0.933, 1.049]",1.0,"(-0.328, -0.238]",0.0,2.0,"(0.767, 0.869]",2.0,"(-1.462, -1.244]","(-0.914, -0.838]","(0.325, 0.435]","(-1.192, -1.049]"
0.0,"(0.735, 0.833]",0.0,"(0.424, 0.515]",0.0,0.0,"(-0.129, -0.0488]",2.0,"(-0.238, -0.167]","(0.211, 0.334]","(-0.864, -0.785]","(-1.597, -1.363]"
1.0,"(-0.093, 0.016]",1.0,"(0.623, 0.724]",1.0,2.0,"(-0.929, -0.817]",0.0,"(-0.167, -0.0885]","(1.529, 2.116]","(-0.384, -0.308]","(0.243, 0.35]"
0.0,"(-0.215, -0.093]",1.0,"(-1.318, -1.146]",1.0,0.0,"(1.146, 1.314]",2.0,"(1.08, 1.266]","(-0.605, -0.534]","(0.00562, 0.111]","(-0.232, -0.17]"
1.0,"(1.049, 1.183]",0.0,"(-0.156, -0.0736]",1.0,1.0,"(1.314, 1.542]",1.0,"(-0.238, -0.167]","(-0.0201, 0.0804]","(-0.229, -0.158]","(-1.192, -1.049]"
1.0,"(0.222, 0.328]",2.0,"(-1.867, -1.551]",0.0,0.0,"(1.314, 1.542]",2.0,"(-0.607, -0.503]","(1.529, 2.116]","(-0.588, -0.523]","(-0.518, -0.442]"
1.0,"(-0.093, 0.016]",2.0,"(-0.73, -0.612]",0.0,2.0,"(1.314, 1.542]",0.0,"(0.819, 0.956]","(0.919, 1.195]","(-1.174, -1.086]","(0.35, 0.437]"
0.0,"(-0.635, -0.536]",1.0,"(1.12, 1.299]",1.0,0.0,"(-0.0488, 0.0382]",2.0,"(1.8, 3.128]","(-1.002, -0.914]","(-1.086, -1.012]","(-0.378, -0.3]"
0.0,"(-2.827, -1.828]",2.0,"(0.334, 0.424]",0.0,1.0,"(-1.263, -1.093]",0.0,"(0.612, 0.71]","(-1.561, -1.425]","(1.41, 1.795]","(0.0732, 0.149]"
1.0,"(1.565, 2.718]",0.0,"(1.12, 1.299]",0.0,1.0,"(1.314, 1.542]",2.0,"(0.71, 0.819]","(-0.534, -0.453]","(2.452, 6.116]","(-1.363, -1.192]"
1.0,"(-1.428, -1.285]",2.0,"(0.974, 1.12]",1.0,1.0,"(0.655, 0.767]",2.0,"(-0.503, -0.408]","(1.195, 1.529]","(0.435, 0.565]","(0.35, 0.437]"
0.0,"(-1.602, -1.428]",1.0,"(-0.42, -0.328]",1.0,1.0,"(-0.581, -0.49]",2.0,"(-0.812, -0.702]","(-0.534, -0.453]","(0.565, 0.699]","(0.243, 0.35]"
0.0,"(0.119, 0.222]",0.0,"(1.299, 1.52]",0.0,2.0,"(-1.844, -1.464]",1.0,"(0.517, 0.612]","(0.919, 1.195]","(-0.717, -0.656]","(-0.518, -0.442]"
1.0,"(1.565, 2.718]",1.0,"(-0.328, -0.238]",1.0,1.0,"(-0.375, -0.291]",1.0,"(1.266, 1.483]","(-0.914, -0.838]","(1.41, 1.795]","(-1.597, -1.363]"
0.0,"(0.328, 0.435]",1.0,"(-1.551, -1.318]",0.0,0.0,"(-0.49, -0.375]",2.0,"(0.255, 0.351]","(-0.605, -0.534]","(-0.932, -0.864]","(-1.192, -1.049]"
0.0,"(-0.453, -0.322]",0.0,"(0.334, 0.424]",1.0,2.0,"(-0.375, -0.291]",1.0,"(0.0636, 0.156]","(-1.718, -1.561]","(-0.717, -0.656]","(-0.659, -0.585]"
1.0,"(0.933, 1.049]",1.0,"(-0.612, -0.506]",1.0,1.0,"(1.146, 1.314]",2.0,"(-1.063, -0.935]","(-1.174, -1.08]","(0.111, 0.218]","(-0.827, -0.746]"
0.0,"(-1.828, -1.602]",0.0,"(0.0057, 0.0896]",0.0,0.0,"(-1.844, -1.464]",1.0,"(-1.244, -1.063]","(-0.76, -0.68]","(0.891, 1.121]","(0.437, 0.528]"
1.0,"(-0.738, -0.635]",1.0,"(1.299, 1.52]",1.0,0.0,"(0.554, 0.655]",1.0,"(-0.935, -0.812]","(0.671, 0.919]","(-0.384, -0.308]","(0.35, 0.437]"
1.0,"(-0.738, -0.635]",2.0,"(0.334, 0.424]",1.0,0.0,"(0.554, 0.655]",2.0,"(-3.3329999999999997, -1.807]","(-0.68, -0.605]","(-1.012, -0.932]","(1.134, 1.448]"
0.0,"(0.328, 0.435]",0.0,"(0.424, 0.515]",0.0,2.0,"(-0.0488, 0.0382]",1.0,"(0.71, 0.819]","(-1.294, -1.174]","(-0.384, -0.308]","(0.0732, 0.149]"
0.0,"(-0.738, -0.635]",1.0,"(-0.506, -0.42]",0.0,2.0,"(-4.207000000000001, -1.844]",2.0,"(-0.0885, -0.0167]","(-0.605, -0.534]","(0.435, 0.565]","(0.437, 0.528]"
0.0,"(-0.635, -0.536]",1.0,"(0.515, 0.623]",0.0,2.0,"(-0.581, -0.49]",2.0,"(-0.328, -0.238]","(-0.147, -0.0201]","(-1.275, -1.174]","(-0.746, -0.659]"
1.0,"(0.524, 0.627]",2.0,"(-0.238, -0.156]",1.0,1.0,"(0.0382, 0.127]",2.0,"(-0.0167, 0.0636]","(-0.534, -0.453]","(-0.588, -0.523]","(-0.442, -0.378]"
1.0,"(-0.738, -0.635]",2.0,"(0.974, 1.12]",1.0,2.0,"(-1.263, -1.093]",2.0,"(-0.812, -0.702]","(0.671, 0.919]","(-1.086, -1.012]","(0.437, 0.528]"
1.0,"(0.016, 0.119]",1.0,"(-1.551, -1.318]",1.0,2.0,"(0.767, 0.869]",2.0,"(0.956, 1.08]","(0.0804, 0.211]","(0.218, 0.325]","(0.0732, 0.149]"
1.0,"(0.933, 1.049]",2.0,"(-1.867, -1.551]",1.0,1.0,"(0.993, 1.146]",0.0,"(1.266, 1.483]","(1.195, 1.529]","(-0.588, -0.523]","(0.149, 0.243]"
0.0,"(-2.827, -1.828]",2.0,"(-0.328, -0.238]",0.0,0.0,"(0.372, 0.46]",1.0,"(-0.503, -0.408]","(-2.042, -1.876]","(1.41, 1.795]","(0.243, 0.35]"
0.0,"(-1.428, -1.285]",0.0,"(0.164, 0.247]",1.0,1.0,"(0.291, 0.372]",1.0,"(0.156, 0.255]","(-0.914, -0.838]","(0.435, 0.565]","(0.437, 0.528]"
1.0,"(0.119, 0.222]",1.0,"(-0.612, -0.506]",1.0,2.0,"(0.372, 0.46]",1.0,"(1.8, 3.128]","(-0.914, -0.838]","(-0.158, -0.0769]","(0.94, 1.134]"
1.0,"(0.524, 0.627]",2.0,"(0.334, 0.424]",1.0,0.0,"(-0.129, -0.0488]",1.0,"(1.266, 1.483]","(-0.453, -0.359]","(-0.0769, 0.00562]","(0.437, 0.528]"
1.0,"(1.338, 1.565]",0.0,"(-0.238, -0.156]",0.0,0.0,"(0.127, 0.205]",0.0,"(0.956, 1.08]","(0.334, 0.478]","(0.891, 1.121]","(-1.363, -1.192]"
1.0,"(-1.602, -1.428]",2.0,"(-0.238, -0.156]",1.0,2.0,"(1.314, 1.542]",2.0,"(-3.3329999999999997, -1.807]","(0.478, 0.671]","(0.325, 0.435]","(0.528, 0.657]"
0.0,"(-1.428, -1.285]",0.0,"(-0.506, -0.42]",1.0,1.0,"(0.0382, 0.127]",0.0,"(-0.935, -0.812]","(-0.453, -0.359]","(0.435, 0.565]","(0.149, 0.243]"
0.0,"(-0.322, -0.215]",0.0,"(-1.318, -1.146]",0.0,0.0,"(0.655, 0.767]",0.0,"(-0.238, -0.167]","(-0.838, -0.76]","(-0.453, -0.384]","(-0.659, -0.585]"
1.0,"(0.016, 0.119]",2.0,"(0.842, 0.974]",1.0,1.0,"(1.314, 1.542]",1.0,"(1.266, 1.483]","(1.529, 2.116]","(-0.785, -0.717]","(0.0732, 0.149]"
1.0,"(1.338, 1.565]",0.0,"(0.623, 0.724]",1.0,2.0,"(0.993, 1.146]",1.0,"(1.266, 1.483]","(0.671, 0.919]","(0.699, 0.891]","(-0.17, -0.0933]"
0.0,"(-0.838, -0.738]",2.0,"(-0.156, -0.0736]",0.0,0.0,"(-0.206, -0.129]",2.0,"(0.43, 0.517]","(-1.561, -1.425]","(-0.453, -0.384]","(-0.442, -0.378]"
0.0,"(-1.285, -1.155]",1.0,"(-1.867, -1.551]",1.0,1.0,"(-0.929, -0.817]",2.0,"(-0.935, -0.812]","(-0.147, -0.0201]","(-0.158, -0.0769]","(-0.3, -0.232]"
1.0,"(-1.828, -1.602]",1.0,"(0.164, 0.247]",0.0,2.0,"(-0.929, -0.817]",0.0,"(-3.3329999999999997, -1.807]","(-1.002, -0.914]","(1.121, 1.41]","(0.528, 0.657]"
1.0,"(0.524, 0.627]",1.0,"(0.334, 0.424]",0.0,2.0,"(-0.375, -0.291]",1.0,"(0.0636, 0.156]","(0.211, 0.334]","(-0.453, -0.384]","(-0.17, -0.0933]"
0.0,"(-0.536, -0.453]",1.0,"(0.334, 0.424]",0.0,1.0,"(-0.817, -0.694]",2.0,"(-0.503, -0.408]","(-1.425, -1.294]","(-0.656, -0.588]","(-0.518, -0.442]"
1.0,"(0.933, 1.049]",1.0,"(-0.328, -0.238]",0.0,2.0,"(0.655, 0.767]",2.0,"(1.266, 1.483]","(-0.453, -0.359]","(-0.523, -0.453]","(-0.746, -0.659]"
0.0,"(1.183, 1.338]",1.0,"(-1.551, -1.318]",0.0,0.0,"(-0.129, -0.0488]",2.0,"(1.8, 3.128]","(-1.876, -1.718]","(1.121, 1.41]","(-1.966, -1.597]"
0.0,"(-0.838, -0.738]",0.0,"(0.974, 1.12]",1.0,0.0,"(-0.49, -0.375]",1.0,"(-0.0167, 0.0636]","(-1.425, -1.294]","(-0.384, -0.308]","(-0.585, -0.518]"
0.0,"(-0.322, -0.215]",2.0,"(0.0057, 0.0896]",1.0,0.0,"(-0.581, -0.49]",2.0,"(1.8, 3.128]","(-1.561, -1.425]","(-0.656, -0.588]","(0.94, 1.134]"
1.0,"(-0.738, -0.635]",2.0,"(0.842, 0.974]",1.0,0.0,"(-0.581, -0.49]",1.0,"(-0.812, -0.702]","(-0.258, -0.147]","(-0.384, -0.308]","(0.35, 0.437]"
0.0,"(0.435, 0.524]",0.0,"(0.623, 0.724]",1.0,1.0,"(-1.263, -1.093]",2.0,"(0.255, 0.351]","(-1.876, -1.718]","(-0.453, -0.384]","(-1.363, -1.192]"
0.0,"(-2.827, -1.828]",1.0,"(0.247, 0.334]",0.0,2.0,"(-4.207000000000001, -1.844]",1.0,"(-0.238, -0.167]","(-0.534, -0.453]","(1.795, 2.452]","(0.657, 0.79]"
1.0,"(1.338, 1.565]",2.0,"(1.299, 1.52]",1.0,0.0,"(0.291, 0.372]",2.0,"(1.08, 1.266]","(-1.174, -1.08]","(0.435, 0.565]","(-1.966, -1.597]"
0.0,"(-1.285, -1.155]",0.0,"(0.424, 0.515]",0.0,0.0,"(-0.206, -0.129]",0.0,"(0.612, 0.71]","(1.195, 1.529]","(0.218, 0.325]","(-0.17, -0.0933]"
1.0,"(-2.827, -1.828]",1.0,"(1.838, 3.406]",1.0,0.0,"(1.891, 5.22]",0.0,"(0.956, 1.08]","(-0.76, -0.68]","(2.452, 6.116]","(1.448, 3.841]"
0.0,"(-1.428, -1.285]",0.0,"(1.12, 1.299]",0.0,0.0,"(-0.375, -0.291]",1.0,"(-0.702, -0.607]","(-1.425, -1.294]","(0.325, 0.435]","(0.149, 0.243]"
1.0,"(0.627, 0.735]",0.0,"(0.0896, 0.164]",1.0,1.0,"(-0.129, -0.0488]",2.0,"(0.156, 0.255]","(-0.453, -0.359]","(-0.588, -0.523]","(-0.585, -0.518]"
0.0,"(-0.215, -0.093]",0.0,"(0.842, 0.974]",0.0,0.0,"(0.0382, 0.127]",2.0,"(-1.244, -1.063]","(-2.335, -2.042]","(-0.717, -0.656]","(-1.049, -0.923]"
1.0,"(0.524, 0.627]",1.0,"(0.247, 0.334]",1.0,1.0,"(0.767, 0.869]",1.0,"(0.612, 0.71]","(-0.258, -0.147]","(-0.864, -0.785]","(0.243, 0.35]"
1.0,"(0.833, 0.933]",1.0,"(0.974, 1.12]",0.0,1.0,"(1.314, 1.542]",1.0,"(1.08, 1.266]","(2.116, 5.172]","(-0.308, -0.229]","(-0.442, -0.378]"
0.0,"(-1.285, -1.155]",1.0,"(-0.987, -0.841]",1.0,2.0,"(0.127, 0.205]",1.0,"(0.612, 0.71]","(1.195, 1.529]","(0.325, 0.435]","(0.79, 0.94]"
0.0,"(-2.827, -1.828]",2.0,"(0.0896, 0.164]",0.0,0.0,"(-0.0488, 0.0382]",0.0,"(0.819, 0.956]","(-1.425, -1.294]","(2.452, 6.116]","(0.35, 0.437]"
0.0,"(-0.838, -0.738]",0.0,"(0.724, 0.842]",1.0,0.0,"(-0.291, -0.206]",2.0,"(-0.935, -0.812]","(-2.335, -2.042]","(0.00562, 0.111]","(0.243, 0.35]"
0.0,"(-1.428, -1.285]",0.0,"(-0.156, -0.0736]",1.0,2.0,"(-0.581, -0.49]",0.0,"(-0.0167, 0.0636]","(-2.335, -2.042]","(0.435, 0.565]","(-0.232, -0.17]"
1.0,"(0.833, 0.933]",2.0,"(-0.612, -0.506]",0.0,2.0,"(0.372, 0.46]",2.0,"(0.71, 0.819]","(1.195, 1.529]","(-0.864, -0.785]","(-0.923, -0.827]"
0.0,"(-0.536, -0.453]",2.0,"(0.515, 0.623]",1.0,0.0,"(-1.263, -1.093]",0.0,"(-0.0885, -0.0167]","(-1.561, -1.425]","(-0.158, -0.0769]","(0.437, 0.528]"
0.0,"(-0.838, -0.738]",1.0,"(-0.506, -0.42]",1.0,0.0,"(0.205, 0.291]",0.0,"(-0.238, -0.167]","(-1.718, -1.561]","(-0.588, -0.523]","(-0.659, -0.585]"
1.0,"(1.338, 1.565]",0.0,"(-0.328, -0.238]",0.0,2.0,"(1.314, 1.542]",2.0,"(0.351, 0.43]","(0.334, 0.478]","(0.699, 0.891]","(-1.966, -1.597]"
1.0,"(-0.738, -0.635]",2.0,"(-0.987, -0.841]",0.0,2.0,"(-0.0488, 0.0382]",1.0,"(0.43, 0.517]","(-0.76, -0.68]","(-0.717, -0.656]","(1.448, 3.841]"
1.0,"(-0.322, -0.215]",1.0,"(-0.42, -0.328]",1.0,2.0,"(-0.129, -0.0488]",0.0,"(0.956, 1.08]","(-0.453, -0.359]","(-1.174, -1.086]","(-0.0933, -0.0117]"
0.0,"(-1.828, -1.602]",2.0,"(-0.612, -0.506]",1.0,0.0,"(0.655, 0.767]",1.0,"(0.71, 0.819]","(-1.718, -1.561]","(1.121, 1.41]","(0.657, 0.79]"
0.0,"(-2.827, -1.828]",2.0,"(1.299, 1.52]",1.0,0.0,"(-1.464, -1.263]",1.0,"(0.612, 0.71]","(-1.174, -1.08]","(2.452, 6.116]","(0.94, 1.134]"
1.0,"(-1.428, -1.285]",1.0,"(0.424, 0.515]",1.0,2.0,"(0.127, 0.205]",0.0,"(-0.167, -0.0885]","(-0.453, -0.359]","(0.565, 0.699]","(1.134, 1.448]"
0.0,"(-0.453, -0.322]",2.0,"(0.0057, 0.0896]",0.0,0.0,"(-0.694, -0.581]",0.0,"(-0.607, -0.503]","(-1.718, -1.561]","(-0.656, -0.588]","(-0.17, -0.0933]"
1.0,"(-0.453, -0.322]",2.0,"(1.299, 1.52]",0.0,0.0,"(-1.464, -1.263]",2.0,"(-0.812, -0.702]","(-1.174, -1.08]","(-1.086, -1.012]","(0.437, 0.528]"
1.0,"(-0.635, -0.536]",1.0,"(1.838, 3.406]",0.0,1.0,"(0.372, 0.46]",1.0,"(-0.702, -0.607]","(-0.453, -0.359]","(-1.012, -0.932]","(0.528, 0.657]"
0.0,"(-0.838, -0.738]",1.0,"(-1.551, -1.318]",0.0,2.0,"(-0.291, -0.206]",1.0,"(-0.935, -0.812]","(-0.0201, 0.0804]","(-0.864, -0.785]","(-0.659, -0.585]"
0.0,"(0.933, 1.049]",0.0,"(-0.238, -0.156]",0.0,0.0,"(0.291, 0.372]",2.0,"(0.612, 0.71]","(-2.042, -1.876]","(-0.453, -0.384]","(-1.049, -0.923]"
1.0,"(1.565, 2.718]",2.0,"(0.424, 0.515]",0.0,2.0,"(-0.291, -0.206]",1.0,"(1.08, 1.266]","(-0.258, -0.147]","(1.795, 2.452]","(-1.597, -1.363]"
1.0,"(-1.035, -0.937]",2.0,"(0.424, 0.515]",0.0,1.0,"(0.869, 0.993]",2.0,"(-1.244, -1.063]","(-1.08, -1.002]","(-0.453, -0.384]","(0.243, 0.35]"
0.0,"(-0.093, 0.016]",0.0,"(-0.841, -0.73]",1.0,2.0,"(-0.581, -0.49]",0.0,"(1.266, 1.483]","(-2.335, -2.042]","(-0.785, -0.717]","(-0.827, -0.746]"
